,underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,dte_days,buckets
95,SPY,2023-08-25,SPY,2023-09-01,403.0,P,0.09,0.1,0.05,0.05,202,3280,0.05,4740,0.06,440.78,440.8,0.0,440.79,0.2818,-0.0098,0.0015,-0.0263,0.0171,-0.0008,4290,0.04,1041,0.05,440.04,440.07,0.0879,223,,7,7D
96,SPY,2023-08-25,SPY,2023-09-01,404.0,C,0.0,0.0,0.0,0.0,0,10,37.2,10,37.44,440.78,440.8,0.0,440.79,0.2532,0.9944,0.0011,-0.0087,0.011,0.0762,25,36.29,25,37.14,440.04,440.07,0.0,10,,7,7D
97,SPY,2023-08-25,SPY,2023-09-01,404.0,P,0.09,0.09,0.05,0.05,260,4124,0.05,4362,0.06,440.78,440.8,0.0,440.79,0.275,-0.01,0.0016,-0.0262,0.0174,-0.0008,192,0.05,4615,0.06,440.04,440.07,0.085,57,,7,7D
98,SPY,2023-08-25,SPY,2023-09-01,405.0,C,36.17,36.17,36.17,36.17,2,10,36.2,10,36.43,440.78,440.8,0.0,440.79,0.2336,0.9963,0.0008,-0.0036,0.0079,0.0765,25,35.3,25,36.15,440.04,440.07,36.17,258,,7,7D
99,SPY,2023-08-25,SPY,2023-09-01,405.0,P,0.1,0.11,0.06,0.06,694,6143,0.05,4281,0.06,440.78,440.8,0.0,440.79,0.2683,-0.0102,0.0017,-0.0261,0.0178,-0.0008,1415,0.05,4465,0.06,440.04,440.07,0.0804,12912,,7,7D
100,SPY,2023-08-25,SPY,2023-09-01,406.0,C,0.0,0.0,0.0,0.0,0,10,35.21,10,35.44,440.78,440.8,0.0,440.79,0.2477,0.9928,0.0013,-0.0124,0.0136,0.0765,25,34.19,25,35.15,440.04,440.07,0.0,95,,7,7D
101,SPY,2023-08-25,SPY,2023-09-01,406.0,P,0.08,0.12,0.06,0.06,174,6148,0.05,2999,0.06,440.78,440.8,0.0,440.79,0.2615,-0.0105,0.0017,-0.026,0.0182,-0.0009,2957,0.05,3681,0.06,440.04,440.07,0.0983,520,,7,7D
102,SPY,2023-08-25,SPY,2023-09-01,407.0,C,0.0,0.0,0.0,0.0,0,10,34.21,10,34.45,440.78,440.8,0.0,440.79,0.2404,0.9928,0.0014,-0.012,0.0137,0.0767,25,33.31,25,34.15,440.04,440.07,0.0,96,,7,7D
103,SPY,2023-08-25,SPY,2023-09-01,407.0,P,0.1,0.12,0.06,0.06,221,551,0.06,4904,0.07,440.78,440.8,0.0,440.79,0.2603,-0.0122,0.002,-0.0299,0.0207,-0.001,3480,0.05,3055,0.06,440.04,440.07,0.0995,350,,7,7D
104,SPY,2023-08-25,SPY,2023-09-01,408.0,C,0.0,0.0,0.0,0.0,0,10,33.21,10,33.44,440.78,440.8,0.0,440.79,0.2237,0.9946,0.0012,-0.0072,0.0108,0.0771,25,32.2,25,32.92,440.04,440.07,0.0,53,,7,7D
105,SPY,2023-08-25,SPY,2023-09-01,408.0,P,0.11,0.12,0.1,0.12,183,3144,0.06,4579,0.07,440.78,440.8,0.0,440.79,0.2534,-0.0125,0.0021,-0.0297,0.0212,-0.001,4281,0.05,1319,0.06,440.04,440.07,0.11,732,,7,7D
106,SPY,2023-08-25,SPY,2023-09-01,409.0,C,0.0,0.0,0.0,0.0,0,10,32.22,10,32.45,440.78,440.8,0.0,440.79,0.2332,0.991,0.0017,-0.0156,0.0164,0.077,25,31.28,25,32.15,440.04,440.07,0.0,66,,7,7D
107,SPY,2023-08-25,SPY,2023-09-01,409.0,P,0.12,0.13,0.06,0.07,395,5297,0.06,3771,0.07,440.78,440.8,0.0,440.79,0.2465,-0.0128,0.0022,-0.0296,0.0217,-0.001,118,0.06,4419,0.07,440.04,440.07,0.1124,570,,7,7D
108,SPY,2023-08-25,SPY,2023-09-01,410.0,C,0.0,0.0,0.0,0.0,0,10,31.22,10,31.46,440.78,440.8,0.0,440.79,0.2259,0.9909,0.0018,-0.0152,0.0166,0.0772,25,30.33,25,31.14,440.04,440.07,0.0,392,,7,7D
109,SPY,2023-08-25,SPY,2023-09-01,410.0,P,0.14,0.15,0.07,0.07,800,1,0.07,7271,0.08,440.78,440.8,0.0,440.79,0.2444,-0.0147,0.0025,-0.0333,0.0243,-0.0012,2218,0.06,4059,0.07,440.04,440.07,0.1115,6131,,7,7D
110,SPY,2023-08-25,SPY,2023-09-01,411.0,C,0.0,0.0,0.0,0.0,0,20,30.22,10,30.46,440.78,440.8,0.0,440.79,0.2219,0.99,0.002,-0.0169,0.0181,0.0774,25,29.36,25,29.89,440.04,440.07,0.0,32,,7,7D
111,SPY,2023-08-25,SPY,2023-09-01,411.0,P,0.13,0.14,0.07,0.07,251,2262,0.07,4443,0.08,440.78,440.8,0.0,440.79,0.2374,-0.0151,0.0026,-0.0331,0.0249,-0.0012,3370,0.06,2925,0.07,440.04,440.07,0.1267,619,,7,7D
112,SPY,2023-08-25,SPY,2023-09-01,412.0,C,0.0,0.0,0.0,0.0,0,10,29.23,10,29.47,440.78,440.8,0.0,440.79,0.2176,0.989,0.0022,-0.0185,0.0196,0.0775,25,28.31,25,29.14,440.04,440.07,0.0,194,,7,7D
113,SPY,2023-08-25,SPY,2023-09-01,412.0,P,0.15,0.17,0.07,0.08,311,5719,0.07,3863,0.08,440.78,440.8,0.0,440.79,0.2303,-0.0155,0.0027,-0.033,0.0256,-0.0013,4182,0.06,563,0.07,440.04,440.07,0.128,2099,,7,7D
114,SPY,2023-08-25,SPY,2023-09-01,413.0,C,0.0,0.0,0.0,0.0,0,20,28.23,10,28.47,440.78,440.8,0.0,440.79,0.2102,0.9889,0.0023,-0.0181,0.0198,0.0777,25,27.31,25,27.89,440.04,440.07,0.0,43,,7,7D
115,SPY,2023-08-25,SPY,2023-09-01,413.0,P,0.14,0.19,0.08,0.08,291,6051,0.07,2162,0.08,440.78,440.8,0.0,440.79,0.2229,-0.0159,0.0029,-0.0328,0.0263,-0.0013,2160,0.07,3022,0.08,440.04,440.07,0.1415,1631,,7,7D
116,SPY,2023-08-25,SPY,2023-09-01,414.0,C,26.11,26.48,26.11,26.48,20,10,27.24,10,27.48,440.78,440.8,0.0,440.79,0.2082,0.9869,0.0027,-0.0217,0.0227,0.0778,25,26.36,25,26.89,440.04,440.07,26.295,101,,7,7D
117,SPY,2023-08-25,SPY,2023-09-01,414.0,P,0.15,0.2,0.08,0.08,305,2740,0.08,4383,0.09,440.78,440.8,0.0,440.79,0.2202,-0.018,0.0033,-0.0363,0.029,-0.0015,3950,0.07,1957,0.08,440.04,440.07,0.15,2721,,7,7D
118,SPY,2023-08-25,SPY,2023-09-01,415.0,C,21.14,21.17,21.14,21.16,10,20,26.25,10,26.48,440.78,440.8,0.0,440.79,0.2055,0.9849,0.003,-0.0251,0.0256,0.0778,60,25.37,60,26.14,440.04,440.07,21.158,129,,7,7D
119,SPY,2023-08-25,SPY,2023-09-01,415.0,P,0.18,0.23,0.08,0.08,2389,6945,0.08,3319,0.09,440.78,440.8,0.0,440.79,0.2129,-0.0185,0.0035,-0.036,0.0299,-0.0015,1344,0.08,3466,0.09,440.04,440.07,0.1585,27037,,7,7D
120,SPY,2023-08-25,SPY,2023-09-01,416.0,C,0.0,0.0,0.0,0.0,0,40,25.25,10,25.49,440.78,440.8,0.0,440.79,0.1981,0.9846,0.0032,-0.0247,0.0261,0.078,60,24.28,60,25.14,440.04,440.07,0.0,86,,7,7D
121,SPY,2023-08-25,SPY,2023-09-01,416.0,P,0.18,0.24,0.09,0.09,373,2986,0.09,4257,0.1,440.78,440.8,0.0,440.79,0.2094,-0.0207,0.0039,-0.0393,0.0328,-0.0017,3524,0.08,2035,0.09,440.04,440.07,0.1705,1961,,7,7D
122,SPY,2023-08-25,SPY,2023-09-01,417.0,C,22.72,22.72,22.72,22.72,2,20,24.26,10,24.5,440.78,440.8,0.0,440.79,0.1947,0.9825,0.0036,-0.0279,0.029,0.0781,60,23.4,60,23.91,440.04,440.07,22.72,18,,7,7D
123,SPY,2023-08-25,SPY,2023-09-01,417.0,P,0.2,0.27,0.09,0.09,624,5524,0.09,1070,0.1,440.78,440.8,0.0,440.79,0.2016,-0.0214,0.0041,-0.039,0.0339,-0.0017,2302,0.09,2815,0.1,440.04,440.07,0.1937,1117,,7,7D
124,SPY,2023-08-25,SPY,2023-09-01,418.0,C,20.32,22.54,20.32,22.54,8,20,23.27,10,23.5,440.78,440.8,0.0,440.79,0.1908,0.9803,0.0041,-0.031,0.032,0.0781,60,22.3,60,23.09,440.04,440.07,21.0163,395,,7,7D
125,SPY,2023-08-25,SPY,2023-09-01,418.0,P,0.22,0.31,0.1,0.1,485,3984,0.1,3247,0.11,440.78,440.8,0.0,440.79,0.1979,-0.0238,0.0046,-0.0422,0.0369,-0.0019,840,0.1,3146,0.11,440.04,440.07,0.2086,2648,,7,7D
126,SPY,2023-08-25,SPY,2023-09-01,419.0,C,17.34,20.46,17.34,20.46,5,20,22.28,10,22.51,440.78,440.8,0.0,440.79,0.1866,0.9779,0.0046,-0.034,0.0351,0.0781,60,21.44,60,22.14,440.04,440.07,19.326,37,,7,7D
127,SPY,2023-08-25,SPY,2023-09-01,419.0,P,0.26,0.36,0.11,0.11,548,3973,0.11,3028,0.12,440.78,440.8,0.0,440.79,0.1933,-0.0263,0.0051,-0.0451,0.0401,-0.0021,40,0.11,4421,0.12,440.04,440.07,0.2223,2870,,7,7D
128,SPY,2023-08-25,SPY,2023-09-01,420.0,C,19.51,21.82,16.2,20.59,267,20,21.29,10,21.53,440.78,440.8,0.0,440.79,0.182,0.9755,0.0052,-0.0368,0.0383,0.0782,60,20.27,60,20.91,440.04,440.07,21.1616,2690,,7,7D
129,SPY,2023-08-25,SPY,2023-09-01,420.0,P,0.29,0.4,0.12,0.12,13007,3025,0.12,3435,0.13,440.78,440.8,0.0,440.79,0.1883,-0.0289,0.0057,-0.0479,0.0433,-0.0023,125,0.12,4242,0.13,440.04,440.07,0.2172,31971,,7,7D
130,SPY,2023-08-25,SPY,2023-09-01,421.0,C,16.68,20.25,16.27,20.16,14,20,20.31,10,20.53,440.78,440.8,0.0,440.79,0.1757,0.9739,0.0056,-0.0379,0.0404,0.0782,60,19.45,60,20.15,440.04,440.07,19.6971,50,,7,7D
131,SPY,2023-08-25,SPY,2023-09-01,421.0,P,0.31,0.45,0.13,0.13,1122,3975,0.13,2163,0.14,440.78,440.8,0.0,440.79,0.1829,-0.0317,0.0063,-0.0506,0.0468,-0.0026,1307,0.13,2910,0.14,440.04,440.07,0.2458,4693,,7,7D
132,SPY,2023-08-25,SPY,2023-09-01,422.0,C,19.7,19.7,19.7,19.7,1,20,19.33,10,19.55,440.78,440.8,0.0,440.79,0.1753,0.9676,0.0067,-0.0467,0.048,0.0779,60,18.48,60,19.16,440.04,440.07,19.7,885,,7,7D
133,SPY,2023-08-25,SPY,2023-09-01,422.0,P,0.37,0.52,0.15,0.15,6731,919,0.15,4134,0.16,440.78,440.8,0.0,440.79,0.1797,-0.0363,0.0072,-0.0561,0.0521,-0.0029,2100,0.14,623,0.15,440.04,440.07,0.265,9159,,7,7D
134,SPY,2023-08-25,SPY,2023-09-01,423.0,C,16.85,18.22,16.85,18.22,16,12,18.35,10,18.57,440.78,440.8,0.0,440.79,0.1717,0.963,0.0077,-0.0519,0.0533,0.0778,60,17.5,60,18.17,440.04,440.07,17.7063,64,,7,7D
135,SPY,2023-08-25,SPY,2023-09-01,423.0,P,0.41,0.6,0.16,0.17,1529,115,0.17,6318,0.18,440.78,440.8,0.0,440.79,0.1758,-0.0411,0.0081,-0.0612,0.0574,-0.0033,1935,0.16,1428,0.17,440.04,440.07,0.305,6242,,7,7D
136,SPY,2023-08-25,SPY,2023-09-01,424.0,C,14.39,17.55,14.39,17.38,16,20,17.37,10,17.59,440.78,440.8,0.0,440.79,0.1674,0.9581,0.0087,-0.0568,0.0587,0.0776,60,16.34,60,17.18,440.04,440.07,15.3031,172,,7,7D
137,SPY,2023-08-25,SPY,2023-09-01,424.0,P,0.44,0.69,0.18,0.19,3491,102,0.19,3530,0.2,440.78,440.8,0.0,440.79,0.1713,-0.0461,0.0092,-0.066,0.0629,-0.0037,2334,0.18,256,0.19,440.04,440.07,0.3423,7554,,7,7D
138,SPY,2023-08-25,SPY,2023-09-01,425.0,C,14.98,15.0,13.8,14.49,118,20,16.4,10,16.62,440.78,440.8,0.0,440.79,0.1635,0.9522,0.0099,-0.0627,0.0652,0.0773,60,15.38,60,16.01,440.04,440.07,14.9491,944,,7,7D
139,SPY,2023-08-25,SPY,2023-09-01,425.0,P,0.54,0.83,0.21,0.22,11633,2466,0.21,1079,0.22,440.78,440.8,0.0,440.79,0.1663,-0.0514,0.0103,-0.0704,0.0686,-0.0041,1620,0.21,788,0.22,440.04,440.07,0.4388,28080,,7,7D
140,SPY,2023-08-25,SPY,2023-09-01,426.0,C,12.42,15.93,10.91,15.93,61,20,15.43,10,15.65,440.78,440.8,0.0,440.79,0.1598,0.9451,0.0113,-0.0694,0.0724,0.0769,1,14.62,60,15.23,440.04,440.07,11.5433,198,,7,7D
141,SPY,2023-08-25,SPY,2023-09-01,426.0,P,0.61,0.95,0.23,0.26,5617,1975,0.24,1734,0.25,440.78,440.8,0.0,440.79,0.1624,-0.0586,0.0117,-0.077,0.0757,-0.0047,956,0.25,1086,0.26,440.04,440.07,0.5287,6815,,7,7D
142,SPY,2023-08-25,SPY,2023-09-01,427.0,C,13.18,14.52,11.5,14.52,13,10,14.48,10,14.69,440.78,440.8,0.0,440.79,0.1573,0.9353,0.0131,-0.0791,0.0819,0.0763,60,13.57,60,14.08,440.04,440.07,12.7915,379,,7,7D
143,SPY,2023-08-25,SPY,2023-09-01,427.0,P,0.7,1.11,0.28,0.3,4831,1939,0.28,1348,0.29,440.78,440.8,0.0,440.79,0.1591,-0.0677,0.0134,-0.0853,0.0845,-0.0054,508,0.3,1166,0.31,440.04,440.07,0.5523,3991,,7,7D
144,SPY,2023-08-25,SPY,2023-09-01,428.0,C,12.3,12.7,10.0,12.7,163,10,13.53,10,13.74,440.78,440.8,0.0,440.79,0.1545,0.9244,0.015,-0.0889,0.092,0.0756,60,12.58,60,13.26,440.04,440.07,11.8413,695,,7,7D
145,SPY,2023-08-25,SPY,2023-09-01,428.0,P,0.81,1.3,0.32,0.36,3859,1907,0.33,1037,0.34,440.78,440.8,0.0,440.79,0.1561,-0.0788,0.0154,-0.095,0.0945,-0.0063,740,0.35,673,0.36,440.04,440.07,0.6979,4956,,7,7D
146,SPY,2023-08-25,SPY,2023-09-01,429.0,C,11.53,12.75,8.35,12.75,144,40,12.6,40,12.8,440.78,440.8,0.0,440.79,0.1523,0.9108,0.0173,-0.1007,0.1035,0.0747,1,11.81,60,12.2,440.04,440.07,10.9427,564,,7,7D
147,SPY,2023-08-25,SPY,2023-09-01,429.0,P,0.93,1.5,0.38,0.42,14283,3,0.4,2139,0.41,440.78,440.8,0.0,440.79,0.154,-0.0933,0.0177,-0.1076,0.1065,-0.0074,652,0.42,685,0.43,440.04,440.07,0.5827,6190,,7,7D
148,SPY,2023-08-25,SPY,2023-09-01,430.0,C,10.77,11.91,7.45,10.94,312,40,11.68,40,11.87,440.78,440.8,0.0,440.79,0.1498,0.8953,0.0197,-0.1129,0.1158,0.0735,1,10.91,65,11.29,440.04,440.07,9.9125,2907,,7,7D
149,SPY,2023-08-25,SPY,2023-09-01,430.0,P,1.09,1.77,0.45,0.52,38381,610,0.47,1640,0.48,440.78,440.8,0.0,440.79,0.1509,-0.1082,0.0201,-0.1186,0.1182,-0.0086,843,0.5,169,0.51,440.04,440.07,0.8899,38778,,7,7D
150,SPY,2023-08-25,SPY,2023-09-01,431.0,C,10.02,11.2,6.86,10.11,155,40,10.77,40,10.95,440.78,440.8,0.0,440.79,0.1471,0.878,0.0224,-0.1251,0.1284,0.0723,1,10.02,60,10.39,440.04,440.07,10.0651,1624,,7,7D
151,SPY,2023-08-25,SPY,2023-09-01,431.0,P,1.3,2.04,0.53,0.64,10462,562,0.56,1293,0.57,440.78,440.8,0.0,440.79,0.1484,-0.1263,0.0228,-0.1315,0.1312,-0.0099,939,0.6,590,0.62,440.04,440.07,1.0789,5050,,7,7D
152,SPY,2023-08-25,SPY,2023-09-01,432.0,C,7.98,10.4,6.8,9.41,100,40,9.89,40,10.06,440.78,440.8,0.0,440.79,0.1454,0.8563,0.0254,-0.1401,0.143,0.0706,1,9.15,65,9.54,440.04,440.07,8.7387,2973,,7,7D
153,SPY,2023-08-25,SPY,2023-09-01,432.0,P,1.47,2.35,0.65,0.74,23527,432,0.67,1216,0.68,440.78,440.8,0.0,440.79,0.1464,-0.1474,0.0258,-0.1456,0.145,-0.0116,367,0.73,333,0.74,440.04,440.07,1.1257,12402,,7,7D
154,SPY,2023-08-25,SPY,2023-09-01,433.0,C,7.78,9.27,5.32,8.57,393,40,9.03,40,9.19,440.78,440.8,0.0,440.79,0.1433,0.8323,0.0285,-0.1546,0.1575,0.0688,60,8.28,65,8.7,440.04,440.07,7.2878,1813,,7,7D
155,SPY,2023-08-25,SPY,2023-09-01,433.0,P,1.68,2.71,0.76,0.89,14233,495,0.8,961,0.81,440.78,440.8,0.0,440.79,0.1442,-0.1716,0.0289,-0.1599,0.1594,-0.0134,109,0.88,333,0.89,440.04,440.07,1.5752,5207,,7,7D
156,SPY,2023-08-25,SPY,2023-09-01,434.0,C,7.03,8.72,4.68,7.69,791,40,8.19,40,8.34,440.78,440.8,0.0,440.79,0.1414,0.8049,0.0318,-0.1693,0.1723,0.0666,233,7.53,41,7.73,440.04,440.07,5.6824,1928,,7,7D
157,SPY,2023-08-25,SPY,2023-09-01,434.0,P,1.92,3.05,0.91,1.06,10330,206,0.96,818,0.97,440.78,440.8,0.0,440.79,0.1421,-0.1984,0.0321,-0.174,0.1737,-0.0153,64,1.06,289,1.07,440.04,440.07,1.8222,8790,,7,7D
158,SPY,2023-08-25,SPY,2023-09-01,435.0,C,6.3,7.9,4.1,6.74,4988,64,7.4,76,7.5,440.78,440.8,0.0,440.79,0.1402,0.773,0.035,-0.1852,0.1874,0.0641,120,6.76,41,6.92,440.04,440.07,5.292,6112,,7,7D
159,SPY,2023-08-25,SPY,2023-09-01,435.0,P,2.19,3.51,1.08,1.28,43314,667,1.14,361,1.15,440.78,440.8,0.0,440.79,0.1402,-0.2305,0.0356,-0.1891,0.1887,-0.0176,125,1.26,260,1.28,440.04,440.07,2.087,30564,,7,7D
160,SPY,2023-08-25,SPY,2023-09-01,436.0,C,5.71,7.11,3.5,6.16,4340,42,6.65,40,6.7,440.78,440.8,0.0,440.79,0.1386,0.7384,0.0382,-0.1992,0.2014,0.0613,42,6.05,42,6.11,440.04,440.07,4.7072,2857,,7,7D
161,SPY,2023-08-25,SPY,2023-09-01,436.0,P,2.5,3.96,1.29,1.53,19700,123,1.36,141,1.37,440.78,440.8,0.0,440.79,0.1383,-0.2644,0.0389,-0.2024,0.2021,-0.02,58,1.51,134,1.52,440.04,440.07,2.4568,13013,,7,7D
162,SPY,2023-08-25,SPY,2023-09-01,437.0,C,4.98,6.46,3.0,5.46,11059,48,5.9,42,5.95,440.78,440.8,0.0,440.79,0.1371,0.7004,0.0413,-0.2117,0.2144,0.0583,65,5.34,40,5.38,440.04,440.07,4.2294,4541,,7,7D
163,SPY,2023-08-25,SPY,2023-09-01,437.0,P,2.86,4.49,1.53,1.81,15449,124,1.61,124,1.62,440.78,440.8,0.0,440.79,0.1369,-0.3033,0.0421,-0.2156,0.2152,-0.0227,76,1.79,92,1.8,440.04,440.07,2.877,11116,,7,7D
164,SPY,2023-08-25,SPY,2023-09-01,437.5,C,4.79,5.85,2.79,5.0,7212,40,5.55,50,5.58,440.78,440.8,0.0,440.79,0.136,0.6806,0.0428,-0.2166,0.2201,0.0567,198,4.99,52,5.04,440.04,440.07,4.1921,2786,,7,7D
165,SPY,2023-08-25,SPY,2023-09-01,437.5,P,3.07,4.75,1.65,2.0,7918,124,1.75,124,1.76,440.78,440.8,0.0,440.79,0.136,-0.3238,0.0436,-0.2211,0.2208,-0.0241,77,1.94,117,1.96,440.04,440.07,3.1521,3538,,7,7D
166,SPY,2023-08-25,SPY,2023-09-01,438.0,C,4.39,5.75,2.55,4.64,16513,40,5.2,64,5.23,440.78,440.8,0.0,440.79,0.135,0.6599,0.0442,-0.221,0.2254,0.055,111,4.66,67,4.7,440.04,440.07,3.9474,4069,,7,7D
167,SPY,2023-08-25,SPY,2023-09-01,438.0,P,3.24,5.02,1.76,2.14,28420,116,1.9,116,1.91,440.78,440.8,0.0,440.79,0.1351,-0.3451,0.0451,-0.226,0.2261,-0.0255,67,2.11,173,2.13,440.04,440.07,3.23,9053,,7,7D
168,SPY,2023-08-25,SPY,2023-09-01,439.0,C,3.81,5.12,2.13,4.0,15578,40,4.53,75,4.55,440.78,440.8,0.0,440.79,0.1333,0.6159,0.0467,-0.2284,0.2344,0.0514,90,4.03,31,4.05,440.04,440.07,3.726,3717,,7,7D
169,SPY,2023-08-25,SPY,2023-09-01,439.0,P,3.7,5.64,2.12,2.52,19480,249,2.23,254,2.25,440.78,440.8,0.0,440.79,0.1332,-0.39,0.0478,-0.2336,0.2348,-0.0283,41,2.48,81,2.49,440.04,440.07,3.4285,5663,,7,7D
170,SPY,2023-08-25,SPY,2023-09-01,440.0,C,3.28,4.5,1.76,3.44,25466,31,3.91,102,3.92,440.78,440.8,0.0,440.79,0.1314,0.5694,0.0487,-0.2323,0.2407,0.0475,100,3.44,36,3.46,440.04,440.07,3.1286,18471,,7,7D
171,SPY,2023-08-25,SPY,2023-09-01,440.0,P,4.18,6.27,2.46,2.94,24915,96,2.61,67,2.62,440.78,440.8,0.0,440.79,0.1315,-0.4379,0.0499,-0.2385,0.2407,-0.0311,71,2.89,80,2.91,440.04,440.07,3.6155,23791,,7,7D
172,SPY,2023-08-25,SPY,2023-09-01,441.0,C,2.8,3.89,1.44,2.9,11967,148,3.32,99,3.34,440.78,440.8,0.0,440.79,0.1296,0.5205,0.05,-0.2327,0.2439,0.0435,110,2.9,40,2.92,440.04,440.07,2.8112,4540,,7,7D
173,SPY,2023-08-25,SPY,2023-09-01,441.0,P,4.42,6.9,2.89,3.4,11071,59,3.04,99,3.05,440.78,440.8,0.0,440.79,0.1295,-0.4881,0.0516,-0.2392,0.2432,-0.0337,70,3.36,80,3.38,440.04,440.07,3.9562,5596,,7,7D
174,SPY,2023-08-25,SPY,2023-09-01,442.0,C,2.37,3.34,1.19,2.42,9169,165,2.79,2,2.8,440.78,440.8,0.0,440.79,0.1279,0.4702,0.0506,-0.2293,0.2436,0.0393,117,2.41,67,2.43,440.04,440.07,2.2563,6700,,7,7D
175,SPY,2023-08-25,SPY,2023-09-01,442.0,P,4.98,7.76,3.34,4.0,4358,149,3.51,99,3.53,440.78,440.8,0.0,440.79,0.1278,-0.5403,0.0524,-0.2366,0.2419,-0.0361,50,3.88,35,3.9,440.04,440.07,4.3508,4957,,7,7D
176,SPY,2023-08-25,SPY,2023-09-01,442.5,C,2.15,3.06,1.07,2.16,5385,191,2.54,107,2.56,440.78,440.8,0.0,440.79,0.1268,0.4446,0.0507,-0.2257,0.242,0.0372,86,2.19,107,2.21,440.04,440.07,1.932,5390,,7,7D
177,SPY,2023-08-25,SPY,2023-09-01,442.5,P,5.4,8.07,3.58,4.2,3082,90,3.77,90,3.79,440.78,440.8,0.0,440.79,0.127,-0.5669,0.0525,-0.2339,0.2397,-0.0372,69,4.16,60,4.19,440.04,440.07,4.3113,4702,,7,7D
178,SPY,2023-08-25,SPY,2023-09-01,443.0,C,1.99,2.8,0.94,1.97,6862,163,2.31,67,2.32,440.78,440.8,0.0,440.79,0.1261,0.419,0.0504,-0.2217,0.2395,0.0351,223,1.97,46,1.99,440.04,440.07,1.7683,5383,,7,7D
179,SPY,2023-08-25,SPY,2023-09-01,443.0,P,5.59,8.44,3.87,4.53,3421,50,4.05,50,4.06,440.78,440.8,0.0,440.79,0.126,-0.5937,0.0525,-0.2298,0.2364,-0.0382,91,4.45,36,4.48,440.04,440.07,4.7685,3879,,7,7D
180,SPY,2023-08-25,SPY,2023-09-01,444.0,C,1.62,2.38,0.75,1.59,10049,205,1.88,72,1.89,440.78,440.8,0.0,440.79,0.1242,0.3678,0.0494,-0.2099,0.2316,0.0308,117,1.59,131,1.61,440.04,440.07,1.4168,6899,,7,7D
181,SPY,2023-08-25,SPY,2023-09-01,444.0,P,6.39,9.21,4.45,5.2,683,56,4.62,56,4.66,440.78,440.8,0.0,440.79,0.1244,-0.6471,0.0517,-0.2196,0.2268,-0.0397,45,5.08,46,5.13,440.04,440.07,6.2818,4352,,7,7D
182,SPY,2023-08-25,SPY,2023-09-01,445.0,C,1.3,1.95,0.58,1.26,17939,272,1.5,478,1.52,440.78,440.8,0.0,440.79,0.1222,0.3173,0.0475,-0.1943,0.2198,0.0266,106,1.26,97,1.27,440.04,440.07,1.1688,11037,,7,7D
183,SPY,2023-08-25,SPY,2023-09-01,445.0,P,7.07,10.0,5.01,5.83,1111,87,5.26,40,5.31,440.78,440.8,0.0,440.79,0.1226,-0.7003,0.0501,-0.2054,0.2127,-0.0403,41,5.75,40,5.83,440.04,440.07,6.5675,8316,,7,7D
184,SPY,2023-08-25,SPY,2023-09-01,446.0,C,1.08,1.59,0.45,0.99,6092,275,1.18,141,1.19,440.78,440.8,0.0,440.79,0.1206,0.2692,0.0446,-0.1764,0.2046,0.0225,451,0.97,294,0.99,440.04,440.07,0.9836,5837,,7,7D
185,SPY,2023-08-25,SPY,2023-09-01,446.0,P,8.06,10.56,5.78,6.48,252,418,5.92,51,6.04,440.78,440.8,0.0,440.79,0.1207,-0.7522,0.0477,-0.1882,0.1943,-0.04,252,6.38,250,6.68,440.04,440.07,7.6139,2759,,7,7D
186,SPY,2023-08-25,SPY,2023-09-01,447.0,C,0.84,1.28,0.34,0.74,4927,488,0.91,398,0.92,440.78,440.8,0.0,440.79,0.1188,0.2226,0.0408,-0.1555,0.1861,0.0186,178,0.74,127,0.75,440.04,440.07,0.7405,4922,,7,7D
187,SPY,2023-08-25,SPY,2023-09-01,447.0,P,8.57,11.84,6.6,7.45,408,40,6.66,40,6.81,440.78,440.8,0.0,440.79,0.1198,-0.7998,0.0443,-0.1707,0.1731,-0.0386,60,7.06,1,7.67,440.04,440.07,8.3994,4303,,7,7D
188,SPY,2023-08-25,SPY,2023-09-01,447.5,C,0.75,1.14,0.3,0.63,4122,248,0.8,1067,0.81,440.78,440.8,0.0,440.79,0.1181,0.2026,0.0389,-0.1456,0.1768,0.017,412,0.64,135,0.65,440.04,440.07,0.7394,3170,,7,7D
189,SPY,2023-08-25,SPY,2023-09-01,447.5,P,9.3,10.79,7.15,7.85,101,40,7.06,40,7.21,440.78,440.8,0.0,440.79,0.1189,-0.8232,0.0426,-0.1607,0.161,-0.0374,60,7.59,1,7.92,440.04,440.07,8.0906,2359,,7,7D
190,SPY,2023-08-25,SPY,2023-09-01,448.0,C,0.67,1.01,0.25,0.55,10748,684,0.69,655,0.7,440.78,440.8,0.0,440.79,0.1173,0.1816,0.0366,-0.1345,0.1662,0.0152,354,0.55,152,0.56,440.04,440.07,0.7139,4689,,7,7D
