,underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,dte_days,buckets,T,D,F,mid,spread,Ctilde,iv,vega,k,w_base
158,SPY,2023-08-25,SPY,2023-09-01,435.0,C,6.3,7.9,4.1,6.74,4988,64,7.4,76,7.5,440.78,440.8,0.0,440.79,0.1402,0.773,0.035,-0.1852,0.1874,0.0641,120,6.76,41,6.92,440.04,440.07,5.292,6112,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,7.45,0.09999999999999964,7.428192451049005,0.14981820683222086,19.383231862468723,-0.013820495792303765,37570.96774342254
160,SPY,2023-08-25,SPY,2023-09-01,436.0,C,5.71,7.11,3.5,6.16,4340,42,6.65,40,6.7,440.78,440.8,0.0,440.79,0.1386,0.7384,0.0382,-0.1992,0.2014,0.0613,42,6.05,42,6.11,440.04,440.07,4.7072,2857,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,6.675000000000001,0.04999999999999982,6.655461021577465,0.14755131819668754,20.6637303279435,-0.011524283531953486,170795.90042639003
162,SPY,2023-08-25,SPY,2023-09-01,437.0,C,4.98,6.46,3.0,5.46,11059,48,5.9,42,5.95,440.78,440.8,0.0,440.79,0.1371,0.7004,0.0413,-0.2117,0.2144,0.0583,65,5.34,40,5.38,440.04,440.07,4.2294,4541,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,5.925000000000001,0.04999999999999982,5.907656412411458,0.14493239647068754,21.818353304678865,-0.009233331785397715,190416.2163711178
164,SPY,2023-08-25,SPY,2023-09-01,437.5,C,4.79,5.85,2.79,5.0,7212,40,5.55,50,5.58,440.78,440.8,0.0,440.79,0.136,0.6806,0.0428,-0.2166,0.2201,0.0567,198,4.99,52,5.04,440.04,440.07,4.1921,2786,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,5.5649999999999995,0.03000000000000025,5.548710200011773,0.14371127294488584,22.343256976242483,-0.008089821083318776,554690.1470071112
166,SPY,2023-08-25,SPY,2023-09-01,438.0,C,4.39,5.75,2.55,4.64,16513,40,5.2,64,5.23,440.78,440.8,0.0,440.79,0.135,0.6599,0.0442,-0.221,0.2254,0.055,111,4.66,67,4.7,440.04,440.07,3.9474,4069,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,5.215,0.03000000000000025,5.199734715734304,0.14251858893064656,22.822672489294618,-0.006947616504541685,578749.3106151075
168,SPY,2023-08-25,SPY,2023-09-01,439.0,C,3.81,5.12,2.13,4.0,15578,40,4.53,75,4.55,440.78,440.8,0.0,440.79,0.1333,0.6159,0.0467,-0.2284,0.2344,0.0514,90,4.03,31,4.05,440.04,440.07,3.726,3717,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,4.54,0.019999999999999574,4.526710567484898,0.13993020015930444,23.614269686039744,-0.004667113805816524,1394084.3320125984
170,SPY,2023-08-25,SPY,2023-09-01,440.0,C,3.28,4.5,1.76,3.44,25466,31,3.91,102,3.92,440.78,440.8,0.0,440.79,0.1314,0.5694,0.0487,-0.2323,0.2407,0.0475,100,3.44,36,3.46,440.04,440.07,3.1286,18471,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,3.915,0.009999999999999787,3.903540059846558,0.1376625604154037,24.146100903775388,-0.002391799968680976,5830341.888553274
172,SPY,2023-08-25,SPY,2023-09-01,441.0,C,2.8,3.89,1.44,2.9,11967,148,3.32,99,3.34,440.78,440.8,0.0,440.79,0.1296,0.5205,0.05,-0.2327,0.2439,0.0435,110,2.9,40,2.92,440.04,440.07,2.8112,4540,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,3.33,0.020000000000000018,3.3202524646970724,0.13516601495129457,24.364049131840332,-0.00012165143414188969,1484017.2252468215
174,SPY,2023-08-25,SPY,2023-09-01,442.0,C,2.37,3.34,1.19,2.42,9169,165,2.79,2,2.8,440.78,440.8,0.0,440.79,0.1279,0.4702,0.0506,-0.2293,0.2436,0.0393,117,2.41,67,2.43,440.04,440.07,2.2563,6700,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,2.795,0.009999999999999787,2.786818510158654,0.1327438593474044,24.226975874083454,0.0021433551967102943,5869463.600034468
176,SPY,2023-08-25,SPY,2023-09-01,442.5,C,2.15,3.06,1.07,2.16,5385,191,2.54,107,2.56,440.78,440.8,0.0,440.79,0.1268,0.4446,0.0507,-0.2257,0.242,0.0372,86,2.19,107,2.21,440.04,440.07,1.932,5390,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,2.55,0.020000000000000018,2.5425356711644245,0.13168733626892937,24.015879562115526,0.003273937566996346,1441906.1778550928
178,SPY,2023-08-25,SPY,2023-09-01,443.0,C,1.99,2.8,0.94,1.97,6862,163,2.31,67,2.32,440.78,440.8,0.0,440.79,0.1261,0.419,0.0504,-0.2217,0.2395,0.0351,223,1.97,46,1.99,440.04,440.07,1.7683,5383,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,2.315,0.009999999999999787,2.308223560292409,0.13051654994361708,23.7058292590946,0.004403243164147747,5619663.408613696
180,SPY,2023-08-25,SPY,2023-09-01,444.0,C,1.62,2.38,0.75,1.59,10049,205,1.88,72,1.89,440.78,440.8,0.0,440.79,0.1242,0.3678,0.0494,-0.2099,0.2316,0.0308,117,1.59,131,1.61,440.04,440.07,1.4168,6899,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,1.8849999999999998,0.010000000000000009,1.8794822510372313,0.1282242070989619,22.7879114907823,0.006658035551236804,5192889.101117271
182,SPY,2023-08-25,SPY,2023-09-01,445.0,C,1.3,1.95,0.58,1.26,17939,272,1.5,478,1.52,440.78,440.8,0.0,440.79,0.1222,0.3173,0.0475,-0.1943,0.2198,0.0266,106,1.26,97,1.27,440.04,440.07,1.1688,11037,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,1.51,0.020000000000000018,1.5055799464542279,0.12606822573519336,21.487823026204126,0.008907755285252424,1154316.3460136685
184,SPY,2023-08-25,SPY,2023-09-01,446.0,C,1.08,1.59,0.45,0.99,6092,275,1.18,141,1.19,440.78,440.8,0.0,440.79,0.1206,0.2692,0.0446,-0.1764,0.2046,0.0225,451,0.97,294,0.99,440.04,440.07,0.9836,5837,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,1.185,0.010000000000000009,1.1815312824822914,0.12385524615914928,19.833820665637816,0.01115242513907622,3933804.42196681
186,SPY,2023-08-25,SPY,2023-09-01,447.0,C,0.84,1.28,0.34,0.74,4927,488,0.91,398,0.92,440.78,440.8,0.0,440.79,0.1188,0.2226,0.0408,-0.1555,0.1861,0.0186,178,0.74,127,0.75,440.04,440.07,0.7405,4922,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.915,0.010000000000000009,0.9123216231825289,0.12193572441334805,17.910928461243323,0.013392067732580925,3208013.5834377552
188,SPY,2023-08-25,SPY,2023-09-01,447.5,C,0.75,1.14,0.3,0.63,4122,248,0.8,1067,0.81,440.78,440.8,0.0,440.79,0.1181,0.2026,0.0389,-0.1456,0.1768,0.017,412,0.64,135,0.65,440.04,440.07,0.7394,3170,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.805,0.010000000000000009,0.8026436138381812,0.12142367332668044,16.914201532542517,0.014510010833922124,2860902.134834631
190,SPY,2023-08-25,SPY,2023-09-01,448.0,C,0.67,1.01,0.25,0.55,10748,684,0.69,655,0.7,440.78,440.8,0.0,440.79,0.1173,0.1816,0.0366,-0.1345,0.1662,0.0152,354,0.55,152,0.56,440.04,440.07,0.7139,4689,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.695,0.010000000000000009,0.6929656044938334,0.12027595580760694,15.814425116930877,0.015626705533997413,2500960.4177901377
192,SPY,2023-08-25,SPY,2023-09-01,449.0,C,0.51,0.79,0.19,0.4,5852,356,0.52,1156,0.53,440.78,440.8,0.0,440.79,0.1163,0.1464,0.0321,-0.1144,0.146,0.0122,982,0.4,157,0.41,440.04,440.07,0.4317,6249,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.525,0.010000000000000009,0.5234632264162051,0.11926647852630129,13.704489003931243,0.017856360861266487,1878130.1885887203
194,SPY,2023-08-25,SPY,2023-09-01,450.0,C,0.41,0.61,0.14,0.3,14039,1136,0.38,1510,0.39,440.78,440.8,0.0,440.79,0.1154,0.1147,0.0273,-0.0944,0.1248,0.0096,1079,0.29,343,0.3,440.04,440.07,0.3156,19126,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.385,0.010000000000000009,0.38387303270521705,0.11791735969832154,11.555205603160177,0.020081055883377576,1335227.765313041
196,SPY,2023-08-25,SPY,2023-09-01,451.0,C,0.29,0.46,0.11,0.2,2933,234,0.28,2703,0.29,440.78,440.8,0.0,440.79,0.1149,0.0899,0.0229,-0.0775,0.1058,0.0075,396,0.21,1181,0.22,440.04,440.07,0.2586,6925,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.28500000000000003,0.009999999999999953,0.2841657514830828,0.11753059699917955,9.637871698012239,0.022300812621690425,928885.7086734617
198,SPY,2023-08-25,SPY,2023-09-01,452.0,C,0.24,0.35,0.08,0.14,3033,1649,0.2,2879,0.21,440.78,440.8,0.0,440.79,0.1148,0.0683,0.0187,-0.0617,0.0873,0.0057,2582,0.14,259,0.15,440.04,440.07,0.177,6091,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.20500000000000002,0.009999999999999981,0.20439992650537533,0.11682370948769313,7.825071813710392,0.024515652951243423,612317.4888972507
200,SPY,2023-08-25,SPY,2023-09-01,452.5,C,0.22,0.22,0.07,0.12,895,2323,0.17,3224,0.18,440.78,440.8,0.0,440.79,0.1149,0.0598,0.0168,-0.0552,0.0792,0.005,2018,0.12,1168,0.13,440.04,440.07,0.1398,5453,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.175,0.009999999999999981,0.17448774213873502,0.11681484992437775,7.041394822658919,0.025621236258993017,495812.41048568016
202,SPY,2023-08-25,SPY,2023-09-01,453.0,C,0.16,0.25,0.06,0.1,1117,3302,0.14,2146,0.15,440.78,440.8,0.0,440.79,0.1142,0.0512,0.015,-0.048,0.0708,0.0042,2399,0.1,1376,0.11,440.04,440.07,0.1407,5938,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.14500000000000002,0.009999999999999981,0.14457555777209474,0.11619061176141003,6.216486058048879,0.026725598602046197,386446.9890991624
204,SPY,2023-08-25,SPY,2023-09-01,454.0,C,0.14,0.18,0.05,0.07,1336,4067,0.1,2971,0.11,440.78,440.8,0.0,440.79,0.1146,0.0387,0.0119,-0.0377,0.0574,0.0032,2717,0.07,2356,0.08,440.04,440.07,0.095,4463,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.10500000000000001,0.009999999999999995,0.10469264528324103,0.11647133590784343,4.9484938106934875,0.028930671160360102,244875.90994471777
206,SPY,2023-08-25,SPY,2023-09-01,455.0,C,0.1,0.15,0.04,0.05,2634,4956,0.07,4305,0.08,440.78,440.8,0.0,440.79,0.1149,0.0289,0.0093,-0.0291,0.0459,0.0024,3009,0.05,2597,0.06,440.04,440.07,0.0736,8116,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.07500000000000001,0.009999999999999995,0.07478046091660073,0.11671357834623639,3.8726249909108637,0.031130892069962477,149972.24320227382
208,SPY,2023-08-25,SPY,2023-09-01,456.0,C,0.08,0.1,0.03,0.04,796,6304,0.05,3449,0.06,440.78,440.8,0.0,440.79,0.1158,0.0219,0.0073,-0.0227,0.037,0.0018,2602,0.04,4282,0.05,440.04,440.07,0.0498,1961,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.055,0.009999999999999995,0.05483900467217387,0.11763805141483069,3.057118899001947,0.0333262826333983,93459.75962634888
210,SPY,2023-08-25,SPY,2023-09-01,457.0,C,0.06,0.07,0.02,0.03,1183,5230,0.04,4435,0.05,440.78,440.8,0.0,440.79,0.1188,0.0179,0.006,-0.0194,0.0315,0.0015,2385,0.03,4522,0.04,440.04,440.07,0.0417,2532,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.045,0.010000000000000002,0.04486827654996044,0.12052914265494998,2.5782120579055254,0.03551686401321686,66471.77415529442
212,SPY,2023-08-25,SPY,2023-09-01,457.5,C,0.06,0.06,0.02,0.03,272,7309,0.03,2155,0.04,440.78,440.8,0.0,440.79,0.1179,0.0145,0.0051,-0.0158,0.0266,0.0012,5135,0.02,2632,0.03,440.04,440.07,0.0326,4798,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.035,0.010000000000000002,0.03489754842774701,0.11941396449273703,2.1403324642236248,0.03661035783458814,45810.230574095716
214,SPY,2023-08-25,SPY,2023-09-01,458.0,C,0.04,0.05,0.02,0.02,651,7117,0.03,4289,0.04,440.78,440.8,0.0,440.79,0.1208,0.0142,0.0048,-0.0158,0.026,0.0012,3622,0.02,4304,0.03,440.04,440.07,0.0324,2076,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.035,0.010000000000000002,0.03489754842774701,0.1224764607922798,2.0989637222493776,0.03770265723319706,44056.4870731896
216,SPY,2023-08-25,SPY,2023-09-01,459.0,C,0.04,0.04,0.02,0.02,583,7875,0.02,2772,0.03,440.78,440.8,0.0,440.79,0.1217,0.0104,0.0037,-0.012,0.0203,0.0009,2069,0.02,6272,0.03,440.04,440.07,0.0243,7627,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.025,0.009999999999999998,0.024926820305533576,0.1230573556106734,1.6071571672835439,0.039883683179557414,25829.54160350866
218,SPY,2023-08-25,SPY,2023-09-01,460.0,C,0.03,0.06,0.01,0.02,2687,8166,0.02,5569,0.03,440.78,440.8,0.0,440.79,0.1274,0.01,0.0034,-0.012,0.0195,0.0008,5085,0.01,4386,0.02,440.04,440.07,0.0226,9041,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.025,0.009999999999999998,0.024926820305533576,0.1288927108748855,1.5496912120138069,0.04205996260215288,24015.428525928226
220,SPY,2023-08-25,SPY,2023-09-01,461.0,C,0.03,0.03,0.01,0.01,641,3958,0.02,10530,0.03,440.78,440.8,0.0,440.79,0.1332,0.0096,0.0031,-0.0121,0.0187,0.0008,3739,0.01,5709,0.02,440.04,440.07,0.0196,4119,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.025,0.009999999999999998,0.024926820305533576,0.13468439317607328,1.4969730705547515,0.04423151611566066,22409.28373966122
222,SPY,2023-08-25,SPY,2023-09-01,462.0,C,0.02,0.03,0.01,0.01,346,8528,0.01,4737,0.02,440.78,440.8,0.0,440.79,0.1309,0.0062,0.0022,-0.0078,0.013,0.0005,3611,0.01,6703,0.02,440.04,440.07,0.0159,4073,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.015,0.01,0.014956092183320144,0.1322737950866685,1.0085149878568462,0.046398364200750934,10171.024807318947
224,SPY,2023-08-25,SPY,2023-09-01,463.0,C,0.02,0.02,0.01,0.01,179,8134,0.01,6632,0.02,440.78,440.8,0.0,440.79,0.1364,0.006,0.002,-0.0078,0.0125,0.0005,2907,0.01,7871,0.02,440.04,440.07,0.013,12349,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.015,0.01,0.014956092183320144,0.13771880158768543,0.9762620459952704,0.04856052720524632,9530.875824508716
226,SPY,2023-08-25,SPY,2023-09-01,464.0,C,0.01,0.02,0.01,0.01,122,6681,0.01,7329,0.02,440.78,440.8,0.0,440.79,0.1418,0.0058,0.0019,-0.0079,0.0121,0.0005,3157,0.01,7467,0.02,440.04,440.07,0.0101,3096,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.015,0.01,0.014956092183320144,0.14312916766838144,0.9463782215670518,0.050718025345267446,8956.317382564157
228,SPY,2023-08-25,SPY,2023-09-01,465.0,C,0.01,0.02,0.01,0.01,3316,5870,0.01,9446,0.02,440.78,440.8,0.0,440.79,0.1474,0.0056,0.0018,-0.0079,0.0116,0.0005,348,0.01,7473,0.02,440.04,440.07,0.0102,6007,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.015,0.01,0.014956092183320144,0.1485062346735654,0.9186004601121422,0.05287087870636844,8438.268053182393
230,SPY,2023-08-25,SPY,2023-09-01,466.0,C,0.01,0.01,0.01,0.01,1157,4808,0.01,8087,0.02,440.78,440.8,0.0,440.79,0.1528,0.0054,0.0016,-0.008,0.0112,0.0004,0,0.0,4110,0.01,440.04,440.07,0.01,2680,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.015,0.01,0.014956092183320144,0.1538512246900653,0.8927041170087834,0.055019107244657944,7969.206405244316
232,SPY,2023-08-25,SPY,2023-09-01,467.0,C,0.01,0.01,0.01,0.01,31,4207,0.01,7961,0.02,440.78,440.8,0.0,440.79,0.1581,0.0052,0.0015,-0.008,0.0109,0.0004,0,0.0,4110,0.01,440.04,440.07,0.01,6697,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.015,0.01,0.014956092183320144,0.1591652558905793,0.8684961012782216,0.05716273078790954,7542.8547793547095
234,SPY,2023-08-25,SPY,2023-09-01,468.0,C,0.01,0.01,0.01,0.01,253,0,0.0,4850,0.01,440.78,440.8,0.0,440.79,0.1467,0.0021,0.0007,-0.003,0.005,0.0002,0,0.0,4797,0.01,440.04,440.07,0.01,3461,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.14753595582705528,0.3718286201235905,0.05930176903665891,1382.565227430134
236,SPY,2023-08-25,SPY,2023-09-01,469.0,C,0.01,0.01,0.01,0.01,10,0,0.0,4855,0.01,440.78,440.8,0.0,440.79,0.1516,0.002,0.0007,-0.003,0.0049,0.0002,0,0.0,4854,0.01,440.04,440.07,0.01,1129,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.15234247790206817,0.36198089177252085,0.061436241565291476,1310.3016600842946
238,SPY,2023-08-25,SPY,2023-09-01,470.0,C,0.02,0.02,0.01,0.01,53,0,0.0,4879,0.01,440.78,440.8,0.0,440.79,0.1564,0.0019,0.0006,-0.003,0.0047,0.0002,0,0.0,4920,0.01,440.04,440.07,0.0102,4043,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.15712528125661798,0.35272645384158496,0.06356616782311633,1244.1595123965976
240,SPY,2023-08-25,SPY,2023-09-01,471.0,C,0.01,0.01,0.01,0.01,1,0,0.0,5654,0.01,440.78,440.8,0.0,440.79,0.1612,0.0019,0.0006,-0.003,0.0046,0.0002,0,0.0,5060,0.01,440.04,440.07,0.01,4855,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.16188500863968983,0.34401132271949497,0.06569156713542995,1183.4379015921652
242,SPY,2023-08-25,SPY,2023-09-01,472.0,C,0.01,0.01,0.01,0.01,6,0,0.0,6330,0.01,440.78,440.8,0.0,440.79,0.1659,0.0018,0.0006,-0.003,0.0044,0.0002,0,0.0,5329,0.01,440.04,440.07,0.01,1886,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.16662225904176203,0.3357879922229658,0.06781245870456754,1127.5357572113053
244,SPY,2023-08-25,SPY,2023-09-01,473.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.1707,0.0018,0.0005,-0.003,0.0043,0.0001,0,0.0,5614,0.01,440.04,440.07,0.0,51,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.17133759217066824,0.3280144795622222,0.06992886161094507,1075.9349880247546
246,SPY,2023-08-25,SPY,2023-09-01,474.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.1754,0.0018,0.0005,-0.0031,0.0042,0.0001,0,0.0,5631,0.01,440.04,440.07,0.0,3070,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.1760315323333649,0.32065353624764137,0.07204079481408875,1028.1869030811745
248,SPY,2023-08-25,SPY,2023-09-01,475.0,C,0.01,0.01,0.01,0.01,55,0,0.0,6828,0.01,440.78,440.8,0.0,440.79,0.1801,0.0017,0.0005,-0.0031,0.0041,0.0001,0,0.0,5852,0.01,440.04,440.07,0.01,2110,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.18070457183203736,0.3136719916532896,0.07414827715365341,983.9011834774136
250,SPY,2023-08-25,SPY,2023-09-01,476.0,C,0.01,0.01,0.01,0.01,2,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.1847,0.0017,0.0005,-0.0031,0.004,0.0001,0,0.0,5591,0.01,440.04,440.07,0.01,1706,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.1853571739353116,0.3070402035837081,0.07625132735043214,942.7368661672491
252,SPY,2023-08-25,SPY,2023-09-01,477.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.1894,0.0016,0.0005,-0.0031,0.0039,0.0001,0,0.0,5947,0.01,440.04,440.07,0.0,272,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.18998977549485488,0.300731596028556,0.07834996400735329,904.3949284988258
254,SPY,2023-08-25,SPY,2023-09-01,478.0,C,0.01,0.01,0.01,0.01,1,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.194,0.0016,0.0004,-0.0031,0.0038,0.0001,0,0.0,5664,0.01,440.04,440.07,0.01,2092,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.19460278925787805,0.2947222682819703,0.08044420561046821,868.6121542126967
256,SPY,2023-08-25,SPY,2023-09-01,479.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.1987,0.0016,0.0004,-0.0031,0.0037,0.0001,0,0.0,6044,0.01,440.04,440.07,0.0,214,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.19919660591681468,0.28899066280638475,0.08253407052992741,835.1560318927355
258,SPY,2023-08-25,SPY,2023-09-01,480.0,C,0.01,0.01,0.01,0.01,55,0,0.0,7044,0.01,440.78,440.8,0.0,440.79,0.2033,0.0015,0.0004,-0.0031,0.0036,0.0001,0,0.0,5839,0.01,440.04,440.07,0.01,3242,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.2037715959331783,0.2835172817507654,0.08461957702094873,803.8204905134289
260,SPY,2023-08-25,SPY,2023-09-01,481.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.2078,0.0015,0.0004,-0.0031,0.0035,0.0001,0,0.0,6076,0.01,440.04,440.07,0.0,0,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.20832811116669664,0.27828444397327073,0.08670074322477325,774.4223175751246
262,SPY,2023-08-25,SPY,2023-09-01,482.0,C,0.01,0.01,0.01,0.01,25,0,0.0,6682,0.01,440.78,440.8,0.0,440.79,0.2124,0.0015,0.0004,-0.0031,0.0034,0.0001,0,0.0,5908,0.01,440.04,440.07,0.01,1279,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.21286648633075095,0.2732760758868365,0.08877758716961252,746.7981365210801
264,SPY,2023-08-25,SPY,2023-09-01,483.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.2169,0.0014,0.0004,-0.0031,0.0034,0.0001,0,0.0,6106,0.01,440.04,440.07,0.0,0,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.21738704030438996,0.26847753082416465,0.09085012677158485,720.8018455744028
266,SPY,2023-08-25,SPY,2023-09-01,484.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.2215,0.0014,0.0003,-0.0031,0.0033,0.0001,0,0.0,6008,0.01,440.04,440.07,0.0,939,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.2218900773078615,0.2638754323416813,0.09291837983564381,696.3024379350924
268,SPY,2023-08-25,SPY,2023-09-01,485.0,C,0.01,0.01,0.01,0.01,1,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.226,0.0014,0.0003,-0.0031,0.0032,0.0001,0,0.0,5827,0.01,440.04,440.07,0.01,1940,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.2263758879687637,0.25945753793560467,0.09498236405649545,673.1821399160573
270,SPY,2023-08-25,SPY,2023-09-01,486.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.2305,0.0014,0.0003,-0.0031,0.0032,0.0001,0,0.0,5844,0.01,440.04,440.07,0.0,568,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.23084475028447438,0.2552126200410843,0.09704209701950596,651.3348142823487
272,SPY,2023-08-25,SPY,2023-09-01,487.0,C,0.0,0.0,0.0,0.0,0,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.235,0.0013,0.0003,-0.0031,0.0031,0.0001,0,0.0,6070,0.01,440.04,440.07,0.0,1,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.23529693049484302,0.25113036181752857,0.09909759620160194,630.6645862660281
274,SPY,2023-08-25,SPY,2023-09-01,488.0,C,0.01,0.01,0.01,0.01,1,0,0.0,6681,0.01,440.78,440.8,0.0,440.79,0.2394,0.0013,0.0003,-0.0031,0.0031,0.0001,0,0.0,5879,0.01,440.04,440.07,0.01,679,,7,7D,0.019178082191780823,1.0029357813619806,441.05365154578413,0.005,0.01,0.004985364061106715,0.23973268387748312,0.2472012656298025,0.10114887897215927,611.0846572897617
